Conta: 
Titular: 
Data Inicial: 01/01/2021
Data Final: 31/03/2021

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Médio;Resultado;Resultado(%);Total;TET
 - ;WDOFUT;04/03/2021 12:24:36;04/03/2021 12:27:14;2min38s;1;C;5.644,27;5.637,26;Sim;-70,12;-7,01;6.536,88;8min54s
 - ;WDOFUT;04/03/2021 12:58:31;04/03/2021 12:58:31;-;1;V;5.573,16;5.570,65;Não;-25,06;-2,51;6.511,82;33min54s
 - ;WDOFUT;04/03/2021 12:59:03;04/03/2021 12:59:18;15s;1;V;5.569,65;5.567,14;Não;-25,06;-2,51;6.486,76;32s
 - ;WDOFUT;04/03/2021 13:10:12;04/03/2021 13:10:27;15s;1;V;5.588,18;5.581,17;Sim;-70,12;-7,01;6.416,65;11min9s
 - ;WDOFUT;04/03/2021 13:32:12;04/03/2021 13:33:11;58s;1;V;5.570,65;5.567,14;Não;-35,06;-3,51;6.381,59;22min
 - ;WDOFUT;04/03/2021 13:35:10;04/03/2021 13:35:58;47s;1;V;5.573,16;5.570,65;Sim;-25,06;-2,51;6.356,53;2min58s
 - ;WDOFUT;04/03/2021 13:40:02;04/03/2021 13:41:04;1min2s;1;V;5.580,17;5.577,66;Sim;-25,06;-2,51;6.331,48;4min51s
 - ;WDOFUT;04/03/2021 13:49:49;04/03/2021 13:50:13;23s;1;V;5.580,17;5.577,66;Não;-25,06;-2,51;6.306,42;9min46s
 - ;WDOFUT;04/03/2021 14:00:31;04/03/2021 14:06:51;6min19s;1;V;5.580,17;5.577,66;Não;-25,06;-2,51;6.281,36;10min42s
 - ;WDOFUT;04/03/2021 14:27:53;04/03/2021 14:29:21;1min28s;1;C;5.598,70;5.595,19;Sim;-35,06;-3,51;6.246,31;27min21s
 - ;WDOFUT;04/03/2021 14:31:33;04/03/2021 14:37:19;5min45s;1;C;5.598,70;5.599,70;Não;10,00;1,00;6.256,31;3min39s
 - ;WDOFUT;04/03/2021 14:50:42;04/03/2021 14:51:42;1min;1;C;5.612,72;5.609,21;Não;-35,06;-3,51;6.221,25;19min9s
 - ;WDOFUT;04/03/2021 14:53:40;04/03/2021 14:54:04;23s;1;C;5.612,72;5.610,21;Sim;-25,06;-2,51;6.196,19;2min58s
 - ;WDOFUT;04/03/2021 15:02:00;04/03/2021 15:02:38;37s;1;C;5.633,75;5.626,74;Não;-70,11;-7,01;6.126,07;8min19s
 - ;WDOFUT;04/03/2021 15:07:42;04/03/2021 15:07:54;11s;1;C;5.633,75;5.631,25;Não;-25,06;-2,51;6.101,02;5min41s
 - ;WDOFUT;04/03/2021 15:25:18;04/03/2021 15:26:54;1min35s;1;C;5.640,77;5.638,26;Não;-25,06;-2,51;6.075,96;17min36s
 - ;WDOFUT;04/03/2021 16:14:29;04/03/2021 16:16:41;2min12s;1;C;5.679,33;5.680,33;Não;10,00;1,00;6.085,96;49min10s
 - ;WDOFUT;04/03/2021 17:24:06;04/03/2021 17:25:04;57s;1;C;5.689,85;5.687,34;Não;-25,06;-2,51;6.060,90;1h9min37s
 - ;WDOFUT;05/03/2021 10:37:49;05/03/2021 10:38:34;45s;1;C;5.728,41;5.721,40;Não;-70,11;-7,01;5.990,79;17h13min42s
 - ;WDOFUT;05/03/2021 11:29:56;05/03/2021 11:30:55;59s;1;V;5.681,83;5.679,33;Sim;-25,06;-2,51;5.965,73;52min7s
 - ;WDOFUT;05/03/2021 11:40:53;05/03/2021 11:47:26;6min33s;1;V;5.692,35;5.700,36;Sim;80,12;8,01;6.045,85;10min56s
 - ;WDOFUT;05/03/2021 12:22:45;05/03/2021 12:26:15;3min30s;1;V;5.681,83;5.693,35;Não;115,17;11,52;6.161,02;41min52s
 - ;WDOFUT;05/03/2021 12:29:07;05/03/2021 12:30:02;55s;1;V;5.689,85;5.682,83;Não;-70,12;-7,01;6.090,90;6min22s
 - ;WDOFUT;05/03/2021 12:35:58;05/03/2021 12:36:25;26s;1;V;5.688,85;5.686,34;Sim;-25,06;-2,51;6.065,84;6min51s
 - ;WDOFUT;05/03/2021 12:47:32;05/03/2021 12:52:31;4min59s;1;V;5.681,83;5.686,34;Não;45,06;4,51;6.110,90;11min33s
 - ;WDOFUT;05/03/2021 13:27:16;05/03/2021 13:28:34;1min17s;1;C;5.707,38;5.725,90;Sim;185,29;18,53;6.296,19;39min44s
 - ;WDOFUT;08/03/2021 12:37:58;08/03/2021 12:39:09;1min10s;1;V;5.728,41;5.724,90;Sim;-35,06;-3,51;6.261,13;2d23h
 - ;WDOFUT;08/03/2021 12:41:46;08/03/2021 12:58:35;16min49s;1;V;5.731,92;5.724,90;Sim;-70,12;-7,01;6.191,02;3min48s
 - ;WDOFUT;08/03/2021 13:03:48;08/03/2021 13:05:24;1min35s;1;V;5.735,42;5.731,92;Sim;-35,06;-3,51;6.155,96;22min2s
 - ;WDOFUT;08/03/2021 13:23:49;08/03/2021 13:24:15;25s;1;V;5.734,42;5.731,92;Sim;-25,06;-2,51;6.130,90;20min1s
 - ;WDOFUT;08/03/2021 15:40:07;08/03/2021 15:40:22;15s;1;C;5.788,01;5.781,00;Não;-70,12;-7,01;6.060,79;2h16min17s
 - ;WDOFUT;08/03/2021 17:26:13;08/03/2021 17:27:35;1min21s;1;C;5.830,08;5.831,08;Não;10,00;1,00;6.070,79;1h46min6s
 - ;WDOFUT;09/03/2021 12:34:01;09/03/2021 12:36:59;2min57s;1;V;5.836,09;5.851,11;Sim;150,23;15,02;6.221,02;19h7min48s
 - ;WDOFUT;09/03/2021 13:13:17;09/03/2021 13:23:36;10min19s;1;V;5.829,08;5.826,57;Não;-25,06;-2,51;6.195,96;39min15s
 - ;WDOFUT;09/03/2021 14:30:10;09/03/2021 14:34:28;4min17s;1;V;5.790,51;5.805,54;Não;150,23;15,02;6.346,19;1h16min53s
 - ;WDOFUT;09/03/2021 15:38:55;09/03/2021 15:42:16;3min21s;1;V;5.812,55;5.805,54;Sim;-70,12;-7,01;6.276,07;1h8min44s
 - ;WDOFUT;09/03/2021 16:05:07;09/03/2021 16:06:58;1min51s;1;V;5.801,03;5.798,52;Não;-25,06;-2,51;6.251,02;26min12s
 - ;WDOFUT;09/03/2021 16:13:35;09/03/2021 16:31:47;18min11s;1;V;5.802,03;5.798,52;Sim;-35,06;-3,51;6.215,96;8min28s
 - ;WDOFUT;09/03/2021 16:36:46;09/03/2021 16:58:29;21min43s;1;V;5.805,54;5.798,52;Sim;-70,11;-7,01;6.145,85;23min10s
 - ;WDOFUT;09/03/2021 17:03:50;09/03/2021 17:06:34;2min43s;1;V;5.797,52;5.802,03;Sim;45,06;4,51;6.190,90;27min4s
 - ;WDOFUT;10/03/2021 10:43:47;10/03/2021 10:48:48;5min1s;1;V;5.765,97;5.766,97;Não;10,00;1,00;6.200,90;17h39min56s
 - ;WDOFUT;10/03/2021 10:53:21;10/03/2021 11:03:03;9min42s;1;V;5.748,44;5.759,96;Não;115,17;11,52;6.316,07;9min34s
 - ;WDOFUT;10/03/2021 11:08:32;10/03/2021 11:12:27;3min55s;1;V;5.741,43;5.745,94;Não;45,06;4,51;6.361,13;15min11s
 - ;WDOFUT;10/03/2021 11:24:13;10/03/2021 11:26:00;1min46s;1;V;5.751,95;5.749,44;Sim;-25,06;-2,51;6.336,08;15min41s
 - ;WDOFUT;10/03/2021 11:37:21;10/03/2021 11:37:58;36s;1;V;5.751,95;5.749,44;Sim;-25,06;-2,51;6.311,02;13min7s
 - ;WDOFUT;10/03/2021 11:44:32;10/03/2021 11:48:01;3min29s;1;V;5.742,43;5.738,93;Não;-35,06;-3,51;6.275,96;7min11s
 - ;WDOFUT;10/03/2021 11:50:23;10/03/2021 11:58:25;8min1s;1;V;5.734,42;5.738,93;Não;45,06;4,51;6.321,02;5min50s
 - ;WDOFUT;10/03/2021 13:19:04;10/03/2021 13:24:00;4min56s;1;V;5.751,95;5.752,95;Sim;10,00;1,00;6.331,02;1h28min40s
 - ;WDOFUT;10/03/2021 13:28:27;10/03/2021 13:28:29;1s;1;V;5.737,93;5.749,44;Não;115,17;11,52;6.446,19;9min23s
 - ;WDOFUT;10/03/2021 13:28:32;10/03/2021 13:28:41;8s;1;V;5.720,40;5.735,42;Não;150,23;15,02;6.596,42;4s
 - ;WDOFUT;10/03/2021 13:34:36;10/03/2021 13:34:51;15s;1;V;5.717,89;5.714,39;Não;-35,06;-3,51;6.561,37;6min3s
 - ;WDOFUT;10/03/2021 13:38:34;10/03/2021 13:38:55;20s;1;V;5.713,39;5.717,89;Sim;45,06;4,51;6.606,42;3min58s
 - ;WDOFUT;10/03/2021 13:46:09;10/03/2021 13:46:38;28s;1;V;5.706,38;5.703,87;Não;-25,06;-2,51;6.581,36;7min35s
 - ;WDOFUT;10/03/2021 13:50:05;10/03/2021 13:57:50;7min45s;1;V;5.688,85;5.700,36;Não;115,17;11,52;6.696,54;3min55s
 - ;WDOFUT;10/03/2021 14:17:00;10/03/2021 14:18:09;1min8s;1;V;5.678,33;5.696,86;Não;185,29;18,53;6.881,82;26min55s
 - ;WDOFUT;10/03/2021 14:57:17;10/03/2021 14:57:27;10s;1;C;5.742,43;5.739,93;Sim;-25,06;-2,51;6.856,77;40min16s
 - ;WDOFUT;10/03/2021 15:06:10;10/03/2021 15:06:45;34s;1;C;5.749,44;5.742,43;Não;-70,12;-7,01;6.786,65;8min53s
 - ;WDOFUT;10/03/2021 15:25:28;10/03/2021 15:28:21;2min52s;1;V;5.709,88;5.707,38;Sim;-25,06;-2,51;6.761,59;19min17s
 - ;WDOFUT;10/03/2021 15:34:12;10/03/2021 15:34:25;13s;1;V;5.706,38;5.703,87;Não;-25,06;-2,51;6.736,54;8min44s
 - ;WDOFUT;10/03/2021 15:38:29;10/03/2021 15:41:19;2min49s;1;V;5.695,86;5.703,87;Não;80,12;8,01;6.816,65;4min16s
 - ;WDOFUT;10/03/2021 15:46:36;10/03/2021 15:50:27;3min50s;1;V;5.696,86;5.693,35;Não;-35,06;-3,51;6.781,59;8min7s
 - ;WDOFUT;10/03/2021 15:52:07;10/03/2021 15:57:32;5min24s;1;V;5.695,86;5.693,35;Sim;-25,06;-2,51;6.756,54;5min30s
 - ;WDOFUT;10/03/2021 16:02:59;10/03/2021 16:07:59;4min59s;1;V;5.688,85;5.689,85;Não;10,00;1,00;6.766,54;10min52s
 - ;WDOFUT;10/03/2021 16:40:21;10/03/2021 16:52:35;12min14s;1;V;5.667,81;5.672,32;Não;45,06;4,51;6.811,59;37min21s
 - ;WDOFUT;10/03/2021 17:11:45;10/03/2021 17:15:42;3min56s;1;V;5.668,81;5.665,31;Não;-35,06;-3,51;6.776,54;31min24s
 - ;WDOFUT;10/03/2021 17:19:10;10/03/2021 17:27:00;7min50s;1;V;5.667,81;5.665,31;Não;-25,06;-2,51;6.751,48;7min24s
 - ;WDOFUT;11/03/2021 12:31:01;11/03/2021 12:35:00;3min58s;1;V;5.608,21;5.609,21;Não;10,00;1,00;6.761,48;19h11min51s
 - ;WDOFUT;11/03/2021 12:41:59;11/03/2021 12:50:53;8min53s;1;V;5.601,20;5.602,20;Não;10,00;1,00;6.771,48;10min58s
 - ;WDOFUT;11/03/2021 13:02:32;11/03/2021 13:03:43;1min11s;1;V;5.577,66;5.574,16;Não;-35,06;-3,51;6.736,42;20min32s
 - ;WDOFUT;11/03/2021 13:12:11;11/03/2021 13:12:14;2s;1;V;5.576,66;5.574,16;Não;-25,06;-2,51;6.711,36;9min39s
 - ;WDOFUT;11/03/2021 13:32:41;11/03/2021 13:50:46;18min4s;1;V;5.566,14;5.574,16;Não;80,12;8,01;6.791,48;20min30s
 - ;WDOFUT;11/03/2021 14:11:09;11/03/2021 14:11:22;13s;1;V;5.569,65;5.567,14;Não;-25,06;-2,51;6.766,42;38min27s
 - ;WDOFUT;11/03/2021 14:34:17;11/03/2021 14:36:17;1min59s;1;V;5.562,64;5.563,64;Não;10,00;1,00;6.776,42;23min8s
 - ;WDOFUT;11/03/2021 15:29:11;11/03/2021 15:42:19;13min7s;1;V;5.556,63;5.553,12;Não;-35,06;-3,51;6.741,36;54min54s
 - ;WDOFUT;11/03/2021 15:55:12;11/03/2021 16:34:49;39min37s;1;V;5.555,63;5.553,12;Não;-25,06;-2,51;6.716,31;26min
 - ;WDOFUT;11/03/2021 16:37:51;11/03/2021 16:38:16;25s;1;V;5.569,65;5.567,14;Sim;-25,06;-2,51;6.691,25;42min39s
 - ;WDOFUT;11/03/2021 16:44:01;11/03/2021 16:58:05;14min4s;1;V;5.559,13;5.563,64;Não;45,06;4,51;6.736,31;6min9s
 - ;WDOFUT;11/03/2021 17:11:57;11/03/2021 17:26:19;14min22s;1;V;5.555,63;5.553,12;Não;-25,06;-2,51;6.711,25;27min55s
 - ;WDOFUT;12/03/2021 10:56:23;12/03/2021 11:11:37;15min13s;1;V;5.577,66;5.570,65;Sim;-70,11;-7,01;6.641,13;17h44min26s
 - ;WDOFUT;12/03/2021 12:53:52;12/03/2021 13:08:43;14min51s;1;C;5.588,18;5.585,67;Sim;-25,06;-2,51;6.616,08;1h57min28s
 - ;WDOFUT;12/03/2021 14:14:01;12/03/2021 14:28:58;14min56s;1;V;5.577,66;5.570,65;Não;-70,11;-7,01;6.545,96;1h20min9s
 - ;WDOFUT;12/03/2021 14:57:23;12/03/2021 15:03:30;6min6s;1;C;5.588,18;5.581,17;Não;-70,12;-7,01;6.475,85;43min21s
 - ;WDOFUT;15/03/2021 10:47:35;15/03/2021 11:05:17;17min42s;1;C;5.637,26;5.648,78;Não;115,17;11,52;6.591,02;2d19h
 - ;WDOFUT;15/03/2021 12:28:17;15/03/2021 12:33:03;4min46s;1;C;5.647,78;5.655,79;Não;80,11;8,01;6.671,13;1h40min41s
 - ;WDOFUT;15/03/2021 12:44:04;15/03/2021 12:45:44;1min39s;1;C;5.661,80;5.662,80;Não;10,00;1,00;6.681,13;15min47s
 - ;WDOFUT;15/03/2021 12:57:13;15/03/2021 12:58:00;46s;1;C;5.661,80;5.659,29;Sim;-25,06;-2,51;6.656,08;13min9s
 - ;WDOFUT;15/03/2021 16:05:16;15/03/2021 16:20:53;15min36s;1;C;5.647,78;5.655,79;Sim;80,11;8,01;6.736,19;3h8min3s
 - ;WDOFUT;15/03/2021 17:04:53;15/03/2021 17:07:35;2min41s;1;C;5.658,29;5.655,79;Não;-25,06;-2,51;6.711,13;59min37s
 - ;WDOFUT;16/03/2021 13:19:23;16/03/2021 13:32:21;12min58s;1;V;5.587,18;5.588,18;Sim;10,00;1,00;6.721,13;20h14min29s
 - ;WDOFUT;16/03/2021 14:08:03;16/03/2021 14:17:38;9min34s;1;V;5.591,68;5.584,67;Não;-70,12;-7,01;6.651,02;48min40s
 - ;WDOFUT;16/03/2021 17:34:16;16/03/2021 17:35:14;58s;1;C;5.630,25;5.633,75;Sim;35,06;3,51;6.686,08;3h26min13s
 - ;WDOFUT;17/03/2021 15:02:25;17/03/2021 15:03:25;59s;1;V;5.640,77;5.633,75;Sim;-70,12;-7,01;6.615,96;21h28min9s
 - ;WDOFUT;17/03/2021 15:04:30;17/03/2021 15:06:57;2min27s;1;V;5.632,75;5.647,78;Sim;150,23;15,02;6.766,19;2min4s
 - ;WDOFUT;17/03/2021 15:10:43;17/03/2021 15:18:00;7min16s;1;V;5.622,24;5.626,74;Não;45,06;4,51;6.811,25;6min13s
 - ;WDOFUT;17/03/2021 15:35:58;17/03/2021 15:36:12;14s;1;V;5.622,24;5.619,73;Não;-25,06;-2,51;6.786,19;25min14s
 - ;WDOFUT;17/03/2021 15:42:31;17/03/2021 15:44:36;2min5s;1;V;5.601,20;5.609,21;Não;80,12;8,01;6.866,31;6min33s
 - ;WDOFUT;17/03/2021 15:52:52;17/03/2021 15:56:54;4min1s;1;V;5.601,20;5.598,70;Não;-25,06;-2,51;6.841,25;10min20s
 - ;WDOFUT;17/03/2021 16:27:50;17/03/2021 16:34:32;6min42s;1;V;5.590,68;5.598,70;Sim;80,11;8,01;6.921,36;34min57s
 - ;WDOFUT;17/03/2021 17:25:19;17/03/2021 17:28:36;3min16s;1;V;5.602,20;5.595,19;Não;-70,11;-7,01;6.851,25;57min29s
 - ;WDOFUT;18/03/2021 10:35:27;18/03/2021 10:39:07;3min39s;1;C;5.581,17;5.578,66;Sim;-25,06;-2,51;6.826,19;17h10min8s
 - ;WDOFUT;18/03/2021 10:45:31;18/03/2021 10:46:32;1min1s;1;C;5.584,67;5.585,67;Não;10,00;1,00;6.836,19;10min3s
 - ;WDOFUT;18/03/2021 11:34:08;18/03/2021 11:39:10;5min2s;1;V;5.534,59;5.535,59;Não;10,00;1,00;6.846,19;48min37s
 - ;WDOFUT;18/03/2021 11:54:51;18/03/2021 11:58:06;3min14s;1;V;5.545,11;5.542,60;Sim;-25,06;-2,51;6.821,13;20min43s
 - ;WDOFUT;18/03/2021 12:05:22;18/03/2021 12:10:59;5min37s;1;V;5.546,11;5.539,10;Não;-70,12;-7,01;6.751,02;10min30s
 - ;WDOFUT;18/03/2021 12:42:25;18/03/2021 12:52:17;9min52s;1;V;5.555,63;5.556,63;Sim;10,00;1,00;6.761,02;37min2s
 - ;WDOFUT;18/03/2021 12:58:53;18/03/2021 13:00:18;1min24s;1;V;5.552,12;5.549,62;Não;-25,06;-2,51;6.735,96;16min28s
 - ;WDOFUT;18/03/2021 13:09:43;18/03/2021 13:15:52;6min9s;1;V;5.553,12;5.549,62;Sim;-35,06;-3,51;6.700,90;10min49s
 - ;WDOFUT;18/03/2021 13:21:13;18/03/2021 13:27:03;5min49s;1;V;5.556,63;5.549,62;Sim;-70,12;-7,01;6.630,79;11min30s
 - ;WDOFUT;18/03/2021 15:29:09;18/03/2021 15:30:55;1min45s;1;V;5.552,12;5.553,12;Sim;10,00;1,00;6.640,79;2h7min55s
 - ;WDOFUT;18/03/2021 15:45:51;18/03/2021 15:46:37;45s;1;V;5.567,14;5.560,13;Sim;-70,11;-7,01;6.570,67;16min42s
 - ;WDOFUT;18/03/2021 15:48:03;18/03/2021 16:03:12;15min8s;1;C;5.570,65;5.568,14;Sim;-25,06;-2,51;6.545,61;2min12s
 - ;WDOFUT;18/03/2021 17:00:06;18/03/2021 17:04:23;4min16s;1;C;5.581,17;5.574,16;Não;-70,11;-7,01;6.475,50;1h12min3s
 - ;WDOFUT;19/03/2021 10:50:58;19/03/2021 10:53:29;2min31s;1;V;5.541,60;5.542,60;Não;10,00;1,00;6.485,50;17h50min51s
 - ;WDOFUT;19/03/2021 11:07:38;19/03/2021 11:16:21;8min43s;1;V;5.538,10;5.542,60;Sim;45,06;4,51;6.530,56;16min39s
 - ;WDOFUT;19/03/2021 11:39:06;19/03/2021 11:45:48;6min41s;1;V;5.503,04;5.518,06;Não;150,23;15,02;6.680,79;31min28s
 - ;WDOFUT;19/03/2021 11:58:35;19/03/2021 11:59:25;49s;1;V;5.511,05;5.504,04;Não;-70,11;-7,01;6.610,67;19min29s
 - ;WDOFUT;19/03/2021 12:02:46;19/03/2021 12:09:09;6min23s;1;V;5.506,55;5.511,05;Sim;45,06;4,51;6.655,73;4min10s
 - ;WDOFUT;19/03/2021 12:16:35;19/03/2021 12:24:04;7min29s;1;V;5.496,03;5.500,54;Não;45,06;4,51;6.700,79;13min48s
 - ;WDOFUT;19/03/2021 12:26:29;19/03/2021 12:37:57;11min28s;1;V;5.478,50;5.490,02;Não;115,17;11,52;6.815,96;9min53s
 - ;WDOFUT;19/03/2021 12:58:01;19/03/2021 12:58:35;33s;1;V;5.485,51;5.483,01;Não;-25,06;-2,51;6.790,90;31min32s
 - ;WDOFUT;19/03/2021 13:07:18;19/03/2021 13:18:07;10min49s;1;V;5.474,99;5.479,50;Não;45,06;4,51;6.835,96;9min16s
 - ;WDOFUT;19/03/2021 13:40:41;19/03/2021 13:41:24;43s;1;V;5.467,98;5.465,48;Não;-25,06;-2,51;6.810,90;33min23s
 - ;WDOFUT;19/03/2021 14:18:02;19/03/2021 14:25:44;7min41s;1;V;5.479,50;5.472,49;Sim;-70,12;-7,01;6.740,79;37min21s
 - ;WDOFUT;19/03/2021 15:18:28;19/03/2021 15:25:11;6min42s;1;V;5.479,50;5.472,49;Sim;-70,12;-7,01;6.670,67;1h26s
 - ;WDOFUT;22/03/2021 10:55:51;22/03/2021 11:01:26;5min34s;1;C;5.556,63;5.549,62;Sim;-70,12;-7,01;6.600,56;2d19h
 - ;WDOFUT;22/03/2021 13:13:25;22/03/2021 13:52:41;39min16s;1;C;5.546,11;5.539,10;Sim;-70,12;-7,01;6.530,44;2h17min33s
 - ;WDOFUT;23/03/2021 10:47:39;23/03/2021 11:02:54;15min15s;1;V;5.520,57;5.518,06;Sim;-25,06;-2,51;6.505,38;21h34min14s
 - ;WDOFUT;23/03/2021 11:10:37;23/03/2021 11:11:57;1min19s;1;V;5.517,06;5.514,56;Não;-25,06;-2,51;6.480,32;22min57s
 - ;WDOFUT;23/03/2021 11:43:17;23/03/2021 12:14:28;31min10s;1;V;5.496,03;5.518,06;Sim;220,35;22,03;6.700,67;32min39s
 - ;WDOFUT;23/03/2021 12:45:43;23/03/2021 13:00:22;14min38s;1;V;5.492,52;5.500,54;Não;80,12;8,01;6.780,78;1h2min26s
 - ;WDOFUT;23/03/2021 14:04:44;23/03/2021 14:07:34;2min49s;1;V;5.507,55;5.500,54;Não;-70,11;-7,01;6.710,67;1h19min1s
 - ;WDOFUT;23/03/2021 15:13:05;23/03/2021 15:28:14;15min9s;1;V;5.485,51;5.497,03;Não;115,17;11,52;6.825,84;1h8min20s
 - ;WDOFUT;23/03/2021 16:50:09;23/03/2021 16:56:32;6min23s;1;C;5.532,09;5.528,58;Sim;-35,06;-3,51;6.790,78;1h37min4s
 - ;WDOFUT;23/03/2021 17:05:39;23/03/2021 17:06:05;25s;1;C;5.532,09;5.529,58;Sim;-25,06;-2,51;6.765,73;15min30s
 - ;WDOFUT;24/03/2021 11:33:29;24/03/2021 11:34:09;40s;1;C;5.553,12;5.550,62;Não;-25,06;-2,51;6.740,67;18h27min49s
 - ;WDOFUT;24/03/2021 13:55:01;24/03/2021 14:44:51;49min50s;1;C;5.570,65;5.589,18;Não;185,29;18,53;6.925,96;2h21min31s
 - ;WDOFUT;24/03/2021 15:12:36;24/03/2021 15:33:44;21min8s;1;C;5.588,18;5.596,19;Não;80,12;8,01;7.006,07;1h17min35s
 - ;WDOFUT;24/03/2021 15:45:34;24/03/2021 16:39:40;54min6s;1;C;5.602,20;5.638,26;Não;360,58;36,06;7.366,65;32min57s
 - ;WDOFUT;25/03/2021 11:19:00;25/03/2021 11:19:47;47s;1;C;5.672,32;5.665,31;Não;-70,11;-7,01;7.296,53;19h33min26s
 - ;WDOFUT;25/03/2021 12:22:15;25/03/2021 12:25:45;3min29s;1;V;5.644,27;5.640,77;Sim;-35,06;-3,51;7.261,48;1h3min14s
 - ;WDOFUT;25/03/2021 12:27:03;25/03/2021 12:27:43;39s;1;V;5.636,26;5.640,77;Não;45,06;4,51;7.306,53;4min48s
 - ;WDOFUT;25/03/2021 12:33:09;25/03/2021 12:35:29;2min20s;1;V;5.647,78;5.640,77;Não;-70,12;-7,01;7.236,42;6min5s
 - ;WDOFUT;25/03/2021 12:56:49;25/03/2021 13:02:21;5min31s;1;V;5.646,78;5.644,27;Sim;-25,06;-2,51;7.211,36;23min40s
 - ;WDOFUT;25/03/2021 13:18:03;25/03/2021 13:18:23;20s;1;V;5.653,79;5.651,28;Sim;-25,06;-2,51;7.186,30;21min13s
 - ;WDOFUT;25/03/2021 13:57:03;25/03/2021 13:58:57;1min53s;1;V;5.644,27;5.637,26;Não;-70,12;-7,01;7.116,19;39min
 - ;WDOFUT;25/03/2021 14:13:29;25/03/2021 14:19:09;5min40s;1;V;5.654,79;5.647,78;Sim;-70,11;-7,01;7.046,07;16min25s
 - ;WDOFUT;26/03/2021 11:49:18;26/03/2021 11:49:29;11s;1;C;5.724,90;5.722,40;Não;-25,06;-2,51;7.021,01;21h35min49s
 - ;WDOFUT;26/03/2021 13:08:14;26/03/2021 13:09:15;1min1s;1;C;5.731,92;5.728,41;Não;-35,06;-3,51;6.985,96;1h18min55s
 - ;WDOFUT;26/03/2021 13:17:48;26/03/2021 13:27:31;9min43s;1;C;5.731,92;5.724,90;Não;-70,12;-7,01;6.915,84;9min34s
 - ;WDOFUT;26/03/2021 14:53:31;26/03/2021 14:58:40;5min9s;1;C;5.749,44;5.745,94;Não;-35,06;-3,51;6.880,78;1h35min43s
 - ;WDOFUT;26/03/2021 15:01:19;26/03/2021 15:12:38;11min19s;1;C;5.749,44;5.753,95;Não;45,06;4,51;6.925,84;7min47s
 - ;WDOFUT;26/03/2021 15:46:57;26/03/2021 16:17:59;31min1s;1;C;5.763,47;5.756,46;Não;-70,11;-7,01;6.855,72;45min38s
 - ;WDOFUT;26/03/2021 16:25:55;26/03/2021 16:33:14;7min19s;1;C;5.759,96;5.757,46;Sim;-25,06;-2,51;6.830,67;38min57s
 - ;WDOFUT;29/03/2021 14:02:05;29/03/2021 14:13:45;11min39s;1;V;5.758,96;5.756,46;Sim;-25,06;-2,51;6.805,61;2d21h
 - ;WDOFUT;29/03/2021 14:22:34;29/03/2021 14:23:10;35s;1;V;5.755,46;5.752,95;Não;-25,06;-2,51;6.780,55;20min28s
 - ;WDOFUT;29/03/2021 14:53:23;29/03/2021 15:00:40;7min17s;1;V;5.766,97;5.759,96;Sim;-70,12;-7,01;6.710,44;30min48s
 - ;WDOFUT;29/03/2021 17:20:45;29/03/2021 17:26:27;5min41s;1;V;5.759,96;5.752,95;Não;-70,11;-7,01;6.640,32;2h27min22s
 - ;WDOFUT;30/03/2021 10:57:46;30/03/2021 10:59:34;1min48s;1;V;5.777,49;5.770,48;Sim;-70,11;-7,01;6.570,21;17h37min
 - ;WDOFUT;30/03/2021 11:10:09;30/03/2021 11:12:01;1min52s;1;V;5.777,49;5.773,98;Sim;-35,06;-3,51;6.535,15;12min23s
 - ;WDOFUT;30/03/2021 11:17:57;30/03/2021 11:27:53;9min55s;1;V;5.777,49;5.773,98;Não;-35,06;-3,51;6.500,09;7min47s
 - ;WDOFUT;30/03/2021 11:42:39;30/03/2021 11:44:33;1min54s;1;C;5.805,54;5.798,52;Não;-70,11;-7,01;6.429,98;24min41s
 - ;WDOFUT;30/03/2021 12:00:52;30/03/2021 12:02:03;1min11s;1;V;5.769,48;5.770,48;Não;10,00;1,00;6.439,98;18min12s
 - ;WDOFUT;30/03/2021 12:13:17;30/03/2021 12:14:05;48s;1;V;5.765,97;5.763,47;Não;-25,06;-2,51;6.414,92;12min25s
 - ;WDOFUT;30/03/2021 12:29:32;30/03/2021 12:33:58;4min25s;1;V;5.751,95;5.756,46;Não;45,06;4,51;6.459,98;16min15s
 - ;WDOFUT;30/03/2021 12:40:03;30/03/2021 12:41:56;1min52s;1;V;5.749,44;5.745,94;Não;-35,06;-3,51;6.424,92;10min30s
 - ;WDOFUT;30/03/2021 12:57:40;30/03/2021 12:59:13;1min33s;1;V;5.752,95;5.745,94;Sim;-70,12;-7,01;6.354,80;17min37s
 - ;WDOFUT;30/03/2021 13:41:26;30/03/2021 14:03:51;22min25s;1;V;5.758,96;5.756,46;Sim;-25,06;-2,51;6.329,75;43min45s
 - ;WDOFUT;31/03/2021 10:50:08;31/03/2021 11:16:54;26min46s;1;V;5.714,50;5.754,00;Não;395,00;39,50;6.724,75;21h8min42s
 - ;WDOFUT;31/03/2021 11:21:06;31/03/2021 11:41:24;20min18s;1;V;5.686,50;5.708,50;Não;220,00;22,00;6.944,75;30min57s
 - ;WDOFUT;31/03/2021 12:07:13;31/03/2021 12:10:34;3min21s;1;V;5.658,50;5.656,00;Não;-25,00;-2,50;6.919,75;46min7s
